image,label
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22635.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22651.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22657.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22673.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22713.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22714.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22720.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22723.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22743.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22749.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22753.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22768.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22769.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22773.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22776.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22777.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22803.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22821.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22832.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22841.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22877.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22889.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22905.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22915.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22923.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22925.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22929.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22942.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22943.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22978.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\22996.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23027.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23046.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23047.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23066.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23079.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23105.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23140.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23160.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23167.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23197.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23200.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23203.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23212.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23215.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23290.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23315.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23318.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23340.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23345.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23348.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23354.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23356.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23390.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23394.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23399.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23410.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23415.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23457.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23462.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23468.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23485.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23509.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23511.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23517.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23526.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23533.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23612.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23643.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23653.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23686.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23715.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23750.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23845.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23853.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23891.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23901.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23926.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\23947.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24021.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24023.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24043.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24098.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24100.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24101.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24102.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24155.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24157.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24161.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24165.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24178.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24273.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24287.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24315.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24379.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24381.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24390.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24415.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24421.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24440.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24497.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24504.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24511.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24527.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24531.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24552.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24564.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24591.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24600.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24612.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24636.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24681.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24716.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24743.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24779.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24803.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24847.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24865.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24874.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24875.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24896.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24931.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24936.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24941.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\24958.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\25004.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\25006.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\25023.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\25035.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\25048.jpg,Real
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\real\25049.jpg,Real
